threshold,min_results,max_results,retrieval_weight,llm_weight,recall,precision,f1,avg_result_count,kb1_recall,kb2_recall,kb3_recall,exact_match,any_match
0.55,14,14,0.3,0.7,0.5616582184989579,0.4159663865546218,0.46512459434441517,14.0,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,14,14,0.3,0.7,0.5616582184989579,0.4159663865546218,0.46512459434441517,14.0,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,12,20,0.1,0.9,0.5312062251019181,0.4341127847900294,0.46512160469271097,12.617647058823529,0.5633986928104575,0.5725490196078431,0.33333333333333337,0.0,1.0
0.6,12,22,0.1,0.9,0.5312062251019181,0.4341127847900294,0.46512160469271097,12.617647058823529,0.5633986928104575,0.5725490196078431,0.33333333333333337,0.0,1.0
0.6,12,24,0.1,0.9,0.5312062251019181,0.4341127847900294,0.46512160469271097,12.617647058823529,0.5633986928104575,0.5725490196078431,0.33333333333333337,0.0,1.0
0.45,8,18,0.3,0.7,0.6040783481982718,0.3937110251340355,0.4650878943010012,16.08823529411765,0.7044934640522876,0.5230392156862744,0.41666666666666663,0.0,1.0
0.45,10,18,0.3,0.7,0.6040783481982718,0.3937110251340355,0.4650878943010012,16.08823529411765,0.7044934640522876,0.5230392156862744,0.41666666666666663,0.0,1.0
0.45,12,18,0.3,0.7,0.6040783481982718,0.3937110251340355,0.4650878943010012,16.08823529411765,0.7044934640522876,0.5230392156862744,0.41666666666666663,0.0,1.0
0.5,14,16,0.7,0.30000000000000004,0.5594407962077785,0.4168067226890756,0.4650359961936728,14.029411764705882,0.6497082166199813,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,18,0.7,0.30000000000000004,0.5594407962077785,0.4168067226890756,0.4650359961936728,14.029411764705882,0.6497082166199813,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,20,0.7,0.30000000000000004,0.5594407962077785,0.4168067226890756,0.4650359961936728,14.029411764705882,0.6497082166199813,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,22,0.7,0.30000000000000004,0.5594407962077785,0.4168067226890756,0.4650359961936728,14.029411764705882,0.6497082166199813,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,24,0.7,0.30000000000000004,0.5594407962077785,0.4168067226890756,0.4650359961936728,14.029411764705882,0.6497082166199813,0.4985294117647059,0.35784313725490197,0.0,1.0
0.45,10,20,0.5,0.5,0.5504176436030834,0.419615986716697,0.4649891504949786,13.735294117647058,0.6249183006535947,0.4970588235294117,0.3946078431372549,0.0,1.0
0.45,10,22,0.5,0.5,0.5504176436030834,0.419615986716697,0.4649891504949786,13.735294117647058,0.6249183006535947,0.4970588235294117,0.3946078431372549,0.0,1.0
0.45,10,24,0.5,0.5,0.5504176436030834,0.419615986716697,0.4649891504949786,13.735294117647058,0.6249183006535947,0.4970588235294117,0.3946078431372549,0.0,1.0
0.4,8,14,0.7,0.30000000000000004,0.5426275200951944,0.4270699888346947,0.4648697476821438,13.147058823529411,0.6216503267973855,0.49117647058823527,0.35784313725490197,0.0,1.0
0.4,10,14,0.7,0.30000000000000004,0.5426275200951944,0.4270699888346947,0.4648697476821438,13.147058823529411,0.6216503267973855,0.49117647058823527,0.35784313725490197,0.0,1.0
0.4,8,18,0.7,0.30000000000000004,0.5544166116113394,0.41795604914117024,0.46477376321471725,13.852941176470589,0.6249183006535947,0.4970588235294117,0.41666666666666663,0.0,1.0
0.4,10,18,0.7,0.30000000000000004,0.5544166116113394,0.41795604914117024,0.46477376321471725,13.852941176470589,0.6249183006535947,0.4970588235294117,0.41666666666666663,0.0,1.0
0.4,16,20,0.4,0.6,0.6450245571068282,0.37640140937696026,0.464766857710086,18.147058823529413,0.7503034547152194,0.5504901960784313,0.4681372549019608,0.0,1.0
0.4,8,22,0.7,0.30000000000000004,0.5561467154175678,0.41661915074544836,0.46473066905397603,13.970588235294118,0.6249183006535947,0.4970588235294117,0.4264705882352941,0.0,1.0
0.4,8,24,0.7,0.30000000000000004,0.5561467154175678,0.41661915074544836,0.46473066905397603,13.970588235294118,0.6249183006535947,0.4970588235294117,0.4264705882352941,0.0,1.0
0.4,10,22,0.7,0.30000000000000004,0.5561467154175678,0.41661915074544836,0.46473066905397603,13.970588235294118,0.6249183006535947,0.4970588235294117,0.4264705882352941,0.0,1.0
0.4,10,24,0.7,0.30000000000000004,0.5561467154175678,0.41661915074544836,0.46473066905397603,13.970588235294118,0.6249183006535947,0.4970588235294117,0.4264705882352941,0.0,1.0
0.6,14,16,0.3,0.7,0.5616582184989579,0.4148459383753501,0.4646502110427074,14.029411764705882,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,14,18,0.3,0.7,0.5616582184989579,0.4148459383753501,0.4646502110427074,14.029411764705882,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,14,20,0.3,0.7,0.5616582184989579,0.4148459383753501,0.4646502110427074,14.029411764705882,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,14,22,0.3,0.7,0.5616582184989579,0.4148459383753501,0.4646502110427074,14.029411764705882,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,14,24,0.3,0.7,0.5616582184989579,0.4148459383753501,0.4646502110427074,14.029411764705882,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.4,14,16,0.7,0.30000000000000004,0.567951796301596,0.4096638655462185,0.4645467577632579,14.529411764705882,0.6497082166199813,0.5044117647058823,0.40931372549019607,0.0,1.0
0.45,14,16,0.7,0.30000000000000004,0.5612790315018962,0.4133403361344538,0.4644178907312767,14.176470588235293,0.6497082166199813,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,18,0.7,0.30000000000000004,0.5612790315018962,0.4133403361344538,0.4644178907312767,14.176470588235293,0.6497082166199813,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,20,0.7,0.30000000000000004,0.5612790315018962,0.4133403361344538,0.4644178907312767,14.176470588235293,0.6497082166199813,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,22,0.7,0.30000000000000004,0.5612790315018962,0.4133403361344538,0.4644178907312767,14.176470588235293,0.6497082166199813,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,24,0.7,0.30000000000000004,0.5612790315018962,0.4133403361344538,0.4644178907312767,14.176470588235293,0.6497082166199813,0.5044117647058823,0.35784313725490197,0.0,1.0
0.4,8,20,0.4,0.6,0.6429237167706936,0.3768916054553917,0.4642854807515065,18.058823529411764,0.7461017740429505,0.5504901960784313,0.4681372549019608,0.0,1.0
0.4,10,20,0.4,0.6,0.6429237167706936,0.3768916054553917,0.4642854807515065,18.058823529411764,0.7461017740429505,0.5504901960784313,0.4681372549019608,0.0,1.0
0.4,12,20,0.4,0.6,0.6429237167706936,0.3768916054553917,0.4642854807515065,18.058823529411764,0.7461017740429505,0.5504901960784313,0.4681372549019608,0.0,1.0
0.4,14,20,0.4,0.6,0.6429237167706936,0.3768916054553917,0.4642854807515065,18.058823529411764,0.7461017740429505,0.5504901960784313,0.4681372549019608,0.0,1.0
0.35,8,14,0.6,0.4,0.5573605523455277,0.4167744020685197,0.46414715938216045,13.970588235294118,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.35,10,14,0.6,0.4,0.5573605523455277,0.4167744020685197,0.46414715938216045,13.970588235294118,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.35,12,14,0.6,0.4,0.5573605523455277,0.4167744020685197,0.46414715938216045,13.970588235294118,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,12,14,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.6,12,16,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.6,12,18,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.6,12,20,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.6,12,22,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.6,12,24,0.5,0.5,0.5141622504147545,0.446078431372549,0.46402902585141165,12.0,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.4,8,20,0.7,0.30000000000000004,0.5544166116113394,0.4164854609058762,0.4639561388676811,13.911764705882353,0.6249183006535947,0.4970588235294117,0.41666666666666663,0.0,1.0
0.4,10,20,0.7,0.30000000000000004,0.5544166116113394,0.4164854609058762,0.4639561388676811,13.911764705882353,0.6249183006535947,0.4970588235294117,0.41666666666666663,0.0,1.0
0.6,12,18,0.1,0.9,0.5294761212956898,0.43316679235796884,0.4638144151502273,12.588235294117647,0.5601307189542484,0.5725490196078431,0.33333333333333337,0.0,1.0
0.45,14,16,0.6,0.4,0.5633798718380306,0.41120448179271707,0.46371497708718656,14.323529411764707,0.6533846872082166,0.5044117647058823,0.35784313725490197,0.0,1.0
0.35,8,14,0.7,0.30000000000000004,0.554034221813315,0.4182582123758594,0.46369857689023436,13.852941176470589,0.6390873015873016,0.4985294117647059,0.35784313725490197,0.0,1.0
0.35,10,14,0.7,0.30000000000000004,0.554034221813315,0.4182582123758594,0.46369857689023436,13.852941176470589,0.6390873015873016,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,8,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,10,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,12,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,8,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,10,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,12,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.35,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.4,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.45,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,16,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,18,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,20,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,22,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,24,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,14,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,16,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,18,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,20,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,22,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,24,0.7,0.30000000000000004,0.5577106924015502,0.4159663865546218,0.4636721442012629,14.0,0.6464402427637722,0.4985294117647059,0.35784313725490197,0.0,1.0
0.4,14,18,0.7,0.30000000000000004,0.569499783917695,0.4068524468610974,0.4635761597338363,14.705882352941176,0.6497082166199813,0.5044117647058823,0.41666666666666663,0.0,1.0
0.45,8,18,0.5,0.5,0.5467411730148481,0.4196417865102986,0.4635501588758175,13.617647058823529,0.6249183006535947,0.4872549019607843,0.3946078431372549,0.0,1.0
0.4,14,22,0.7,0.30000000000000004,0.5712298877239235,0.40551554846537546,0.4635330655730951,14.823529411764707,0.6497082166199813,0.5044117647058823,0.4264705882352941,0.0,1.0
0.4,14,24,0.7,0.30000000000000004,0.5712298877239235,0.40551554846537546,0.4635330655730951,14.823529411764707,0.6497082166199813,0.5044117647058823,0.4264705882352941,0.0,1.0
0.25,8,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,10,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,12,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.25,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,8,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,10,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,12,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.3,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.35,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.4,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.45,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,16,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,18,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,20,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,22,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.55,14,24,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,14,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,16,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,18,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,20,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,22,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.6,14,24,0.6,0.4,0.5573605523455277,0.4159663865546218,0.46351054109848333,14.0,0.6452147525676937,0.4985294117647059,0.35784313725490197,0.0,1.0
0.45,8,16,0.5,0.5,0.5434630815925207,0.4217203139997258,0.4633486292625232,13.411764705882353,0.6216503267973855,0.4872549019607843,0.38725490196078427,0.0,1.0
0.55,14,16,0.3,0.7,0.5616582184989579,0.41255252100840334,0.46326189347791924,14.117647058823529,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.6,12,16,0.1,0.9,0.5265349448251014,0.43398378582202113,0.4632346028057091,12.470588235294118,0.5552287581699346,0.5725490196078431,0.33333333333333337,0.0,1.0
0.45,8,14,0.5,0.5,0.5333360762449271,0.4293358602182132,0.4632341379312387,12.882352941176471,0.612546685340803,0.48137254901960785,0.35784313725490197,0.0,1.0
0.35,12,14,0.7,0.30000000000000004,0.554034221813315,0.41736694677871145,0.4630793818437947,13.882352941176471,0.6390873015873016,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,12,14,0.3,0.7,0.5410795324790953,0.4237772031889679,0.4628814778572559,13.205882352941176,0.6248366013071895,0.4852941176470588,0.35784313725490197,0.0,1.0
0.55,14,18,0.3,0.7,0.5616582184989579,0.41201186356895697,0.4628429224707129,14.147058823529411,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.55,14,20,0.3,0.7,0.5616582184989579,0.41201186356895697,0.4628429224707129,14.147058823529411,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.55,14,22,0.3,0.7,0.5616582184989579,0.41201186356895697,0.4628429224707129,14.147058823529411,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.55,14,24,0.3,0.7,0.5616582184989579,0.41201186356895697,0.4628429224707129,14.147058823529411,0.6427987861811392,0.5156862745098039,0.35784313725490197,0.0,1.0
0.45,14,18,0.6,0.4,0.5633798718380306,0.40936624649859943,0.4627982467586915,14.382352941176471,0.6533846872082166,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,20,0.6,0.4,0.5633798718380306,0.40936624649859943,0.4627982467586915,14.382352941176471,0.6533846872082166,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,22,0.6,0.4,0.5633798718380306,0.40936624649859943,0.4627982467586915,14.382352941176471,0.6533846872082166,0.5044117647058823,0.35784313725490197,0.0,1.0
0.45,14,24,0.6,0.4,0.5633798718380306,0.40936624649859943,0.4627982467586915,14.382352941176471,0.6533846872082166,0.5044117647058823,0.35784313725490197,0.0,1.0
0.4,14,20,0.7,0.30000000000000004,0.569499783917695,0.4053818586258032,0.46275853538680023,14.764705882352942,0.6497082166199813,0.5044117647058823,0.41666666666666663,0.0,1.0
0.4,12,14,0.6,0.4,0.551583241421158,0.4188483085541909,0.4626021062906178,13.764705882352942,0.6341853408029878,0.4985294117647059,0.35784313725490197,0.0,1.0
0.4,12,14,0.5,0.5,0.5544193758749395,0.41561624649859946,0.4623964591020484,13.941176470588236,0.6452147525676937,0.49117647058823527,0.35784313725490197,0.0,1.0
0.5,14,18,0.5,0.5,0.5590906561517561,0.4121848739495798,0.46236532536123726,14.176470588235293,0.6533846872082166,0.49117647058823527,0.35784313725490197,0.0,1.0
0.5,14,20,0.5,0.5,0.5590906561517561,0.4121848739495798,0.46236532536123726,14.176470588235293,0.6533846872082166,0.49117647058823527,0.35784313725490197,0.0,1.0
0.5,14,22,0.5,0.5,0.5590906561517561,0.4121848739495798,0.46236532536123726,14.176470588235293,0.6533846872082166,0.49117647058823527,0.35784313725490197,0.0,1.0
0.5,14,24,0.5,0.5,0.5590906561517561,0.4121848739495798,0.46236532536123726,14.176470588235293,0.6533846872082166,0.49117647058823527,0.35784313725490197,0.0,1.0
0.45,8,20,0.5,0.5,0.5467411730148481,0.4176552024029715,0.46229787790751214,13.705882352941176,0.6249183006535947,0.4872549019607843,0.3946078431372549,0.0,1.0
0.45,8,22,0.5,0.5,0.5467411730148481,0.4176552024029715,0.46229787790751214,13.705882352941176,0.6249183006535947,0.4872549019607843,0.3946078431372549,0.0,1.0
0.45,8,24,0.5,0.5,0.5467411730148481,0.4176552024029715,0.46229787790751214,13.705882352941176,0.6249183006535947,0.4872549019607843,0.3946078431372549,0.0,1.0
0.55,12,14,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.55,12,16,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.55,12,18,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.55,12,20,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.55,12,22,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.55,12,24,0.5,0.5,0.5141622504147545,0.44082633053221293,0.46191237273855357,12.117647058823529,0.5784780578898225,0.48137254901960785,0.35049019607843135,0.0,1.0
0.5,16,20,0.3,0.7,0.6055612319043387,0.3880166282199154,0.46165538370471954,16.352941176470587,0.711437908496732,0.532843137254902,0.35784313725490197,0.0,1.0
0.4,8,14,0.6,0.4,0.5494824010850236,0.4186254921549039,0.4615018443234828,13.705882352941176,0.6305088702147525,0.4985294117647059,0.35784313725490197,0.0,1.0
0.4,10,14,0.6,0.4,0.5494824010850236,0.4186254921549039,0.4615018443234828,13.705882352941176,0.6305088702147525,0.4985294117647059,0.35784313725490197,0.0,1.0
0.5,14,16,0.5,0.5,0.5573605523455277,0.4121848739495798,0.4614995244954364,14.117647058823529,0.6501167133520075,0.49117647058823527,0.35784313725490197,0.0,1.0
0.45,8,14,0.3,0.7,0.5558809075745882,0.4135423400129282,0.46140391415314674,13.941176470588236,0.6391223155929039,0.5058823529411764,0.35784313725490197,0.0,1.0
0.45,10,14,0.3,0.7,0.5558809075745882,0.4135423400129282,0.46140391415314674,13.941176470588236,0.6391223155929039,0.5058823529411764,0.35784313725490197,0.0,1.0
0.45,12,14,0.3,0.7,0.5558809075745882,0.4135423400129282,0.46140391415314674,13.941176470588236,0.6391223155929039,0.5058823529411764,0.35784313725490197,0.0,1.0
0.45,14,18,0.5,0.5,0.5678244726448606,0.40417147251057284,0.4613755816509053,14.735294117647058,0.6575863678804855,0.4970588235294117,0.3946078431372549,0.0,1.0
0.5,12,14,0.2,0.8,0.5461570560300301,0.4183096315449257,0.46133848248065207,13.382352941176471,0.6258169934640523,0.503921568627451,0.35049019607843135,0.0,1.0
0.4,14,16,0.6,0.4,0.5786682040768273,0.4012429971988795,0.46133833939697727,15.176470588235293,0.6624883286647992,0.5044117647058823,0.4387254901960784,0.0,1.0
0.45,14,16,0.5,0.5,0.5645463812225331,0.40625,0.46117405203761097,14.529411764705882,0.6543183940242764,0.4970588235294117,0.38725490196078427,0.0,1.0
0.25,8,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.25,10,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.25,12,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.25,14,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.25,16,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.3,8,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.3,10,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.3,12,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.3,14,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.3,16,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.35,8,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.35,10,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.35,12,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
0.35,14,16,0.3,0.7,0.5979487751569339,0.3915441176470588,0.46113915671790434,16.0,0.6983660130718954,0.532843137254902,0.35784313725490197,0.0,1.0
